PlayerPos,ObstacleXPos,CoinXPos
278.2,424,278
277.6,424,278
389.2,424,415
388.6,496,544
544,496,544
530.2,507,227
366.4,507,453
453.4,179,453
452.8,179,453
370.6,179,371
300.4,389,300
300.4,389,300
358,589,519
500.2,589,607
619,589,607
619.6,424,484
484,424,484
452.8,503,442
442.6,503,442
305.8,561,306
305.8,561,306
534.4,561,556
517,557,517
517.6,557,517
440.2,316,440
440.2,316,440
562.6,488,562
562.6,488,562
193,488,179
323.8,380,547
547,380,547
424.6,539,425
425.2,539,425
221.2,539,221
188.2,183,188
203.8,183,188
381.4,602,617
617.2,602,529
460.6,407,460
530.8,347,531
531.4,347,531
499.6,250,500
500.2,250,500
497.2,250,497
397.6,202,398
398.2,202,398
272.2,320,272
271.6,320,272
548.2,320,548
436.6,230,280
280.6,230,280
275.2,405,216
215.8,405,216
337.6,405,337
361,369,422
422.2,369,422
412,214,279
278.8,214,279
429.4,487,429
429.4,487,429
206.8,487,207
383.8,530,462
461.8,530,462
490,264,596
568.6,264,596
586.6,264,587
488.8,454,447
416.2,454,612
416.2,211,612
612.4,211,612
472.6,447,473
472.6,447,473
411.4,447,426
302.2,355,302
302.2,355,302
320.2,255,447
433.6,255,447
547.6,255,547
508.6,212,508
508.6,212,508
523,510,523
523,510,523
559.6,542,560
560.2,542,560
511,542,517
511.6,246,529
529,246,529
516.4,263,516
515.8,263,516
292,327,190
278.2,327,463
463.6,327,463
368.2,426,368
367.6,426,368
292.6,583,292
292.6,583,292
188.2,570,188
400,274,484
484.6,274,484
599.2,346,599
598.6,346,599
529.6,346,529
593.2,493,593
592.6,493,593
539.8,241,289
380.2,241,405
404.8,241,405
367,382,339
337.6,382,339
199.6,332,199
199.6,332,199
287.8,507,400
376,507,513
550,507,587
577.6,551,587
593.2,551,587
592.6,596,223
307,596,286
286.6,196,286
286,196,286
253.6,196,253
235.6,394,195
195.4,394,195
199.6,568,200
200.2,568,200
401.8,568,402
401.8,287,402
401.8,287,402
448.6,207,448
448.6,207,448
391,350,391
391.6,350,391
586,350,586
479.8,441,431
416.2,441,431
196.6,599,197
196.6,599,197
266.2,599,266
295,238,407
407.2,238,407
455.2,607,455
455.2,607,455
409.6,487,410
410.2,487,410
622.6,487,622
517.6,377,348
347.8,377,348
317.2,489,317
317.2,489,317
341.8,489,342
353.8,534,354
353.8,534,354
303.4,402,303
302.8,402,303
631,581,542
631,455,542
541.6,455,542
503.8,567,346
373.6,567,346
321.4,567,321
395.8,620,480
480.4,620,480
360.4,277,360
359.8,277,360
230.8,570,274
274,570,499
499.6,570,499
439,534,439
439,534,439
410.8,300,411
410.8,300,411
432.4,300,432
464.2,255,464
464.2,255,464
487.6,285,487
487.6,285,487
536.2,285,536
559.6,428,580
580,428,580
467.8,308,266
266.2,308,266
183.4,218,183
182.8,218,183
551.2,218,551
418,258,314
313.6,258,314
557.2,519,557
557.2,519,557
263.2,519,263
299.2,284,299
319,284,299
325.6,176,325
325.6,176,325
486.4,465,486
486.4,465,486
498.4,465,551
551.2,430,551
551.2,430,551
461.8,273,401
400.6,273,401
469.6,273,469
469,331,437
437.2,331,437
376.6,349,376
376.6,349,376
320.2,290,331
331.6,290,331
319,290,319
391.6,391,549
548.8,391,549
451.6,261,451
451.6,261,451
300.4,491,300
299.8,491,300
466,491,484
397.6,503,398
398.2,503,398
200.8,466,201
201.4,466,201
268.6,466,268
313.6,227,577
577,227,577
394,212,268
268,212,268
300.4,240,300
300.4,240,300
220,240,239
365.2,229,365
415,278,415
415.6,278,415
385,597,385
385.6,597,385
187,597,187
253,619,253
253.6,619,253
535.6,352,535
535,352,535
445.6,352,445
397.6,586,222
222.4,586,222
341.8,588,342
342.4,588,342
544,293,603
561.4,293,340
340.6,293,340
335.8,272,281
280.6,272,281
437.2,192,437
436.6,192,437
542.8,192,543
436,537,357
356.8,537,357
310.6,277,310
310,277,310
438.4,277,438
479.8,426,612
612.4,426,612
558.4,584,558
557.8,584,558
215.2,308,215
215.2,308,215
380.8,308,381
391.6,332,392
391.6,332,392
367.6,246,190
205,246,397
397,246,397
396.4,214,225
247,214,225
341.2,479,341
341.2,479,341
184.6,507,184
184,507,184
375.4,507,375
298.6,518,264
264.4,518,264
334.6,468,335
335.2,468,335
439,476,545
505,476,380
379.6,476,380
295.6,525,203
202.6,525,203
433.6,479,611
586,479,611
556,295,556
556.6,295,556
476.2,295,476
338.8,191,325
325.6,191,325
461.2,588,461
538.6,523,547
547.6,523,547
379,500,379
379.6,500,379
247,500,247
331,345,331
331.6,345,331
569.2,442,569
568.6,442,569
396.4,442,411
396.4,208,421
421,208,421
377.8,406,378
377.8,406,378
569.2,406,569
584.8,524,585
585.4,524,585
567.4,184,423
422.8,184,423
226,304,219
219.4,304,219
205.6,304,206
263.2,435,482
482.2,435,482
481,295,481
481.6,295,481
215.2,295,215
256.6,430,481
481,430,481
589.6,553,590
590.2,553,590
400.6,553,401
361.6,264,312
311.8,264,312
300.4,268,198
198.4,268,198
215.2,408,215
214.6,408,215
355,408,355
223.6,274,201
201.4,274,201
241.6,422,504
410.8,422,467
466.6,285,467
466.6,285,467
397.6,285,397
543.4,502,595
595.6,502,595
532.6,396,388
388,396,265
265,396,265
263.8,588,182
181.6,588,182
332.8,477,503
503.2,477,503
248.8,488,249
249.4,488,249
202,488,202
269.2,337,500
500.2,337,500
140.8,191,187
140.8,200,187
187,200,187
151.6,579,547
341.8,579,314
313.6,579,314
328,532,394
394,532,394
422.2,528,422
421.6,528,422
472.6,473,472
472,473,472
518.2,473,505
517.6,525,365
365.2,525,365
481,230,493
493,230,493
273.4,230,542
300.4,296,542
542.2,296,542
338.2,445,335
334.6,445,335
374.2,570,374
374.2,570,374
340.6,570,340
486.4,388,566
566.2,388,566
568,542,568
568,542,568
210.4,542,210
275.8,427,276
275.8,427,276
389.8,515,552
551.2,515,552
181.6,515,182
188.2,534,404
403.6,534,404
349,256,349
349.6,256,349
290.2,319,229
229,319,229
604.6,319,605
508.6,214,211
246.4,214,401
401.2,293,401
401.2,293,401
348.4,295,348
347.8,295,348
496.6,295,497
604,206,624
623.8,206,624
487.6,391,487
487.6,391,487
309.4,391,309
335.8,569,355
355,569,355
397,253,397
397.6,253,397
555.4,369,555
554.8,369,555
624.4,369,624
535,406,348
348.4,406,348
618.4,364,618
413.8,297,196
196,297,196
248.2,517,301
290.2,517,301
209.2,517,209
371.8,448,543
543.4,448,543
494.8,195,330
333.4,195,592
592,195,592
556,546,347
347.2,546,347
369.4,291,369
368.8,291,369
335.2,439,335
334.6,439,335
506.2,439,506
530.2,498,530
530.2,498,530
223.6,535,223
223,535,223
300.4,535,300
202,596,202
202,596,202
485.8,603,536
535.6,603,536
335.2,603,335
375.4,603,604
640,603,534
640,602,534
533.8,602,534
337.6,201,338
338.2,201,338
400.6,201,400
430,424,430
459.4,424,188
458.8,313,188
215.8,313,188
278.8,175,515
423.4,175,497
496.6,175,497
480.4,280,211
211.6,280,211
248.2,345,602
529,345,625
625,583,625
625,583,625
208.6,504,188
188.2,504,321
320.8,504,321
230.2,262,230
230.2,262,230
235,314,235
200.8,436,201
201.4,436,201
355.6,570,355
355,570,355
617.8,570,606
618.4,555,572
571.6,555,572
495.4,239,495
495.4,239,495
419.2,239,419
309.4,331,199
199,331,199
286,397,380
380.2,397,380
304,397,304
352.6,455,617
616.6,455,617
533.2,213,533
533.2,213,533
316.6,544,317
316.6,544,317
469.6,544,469
497.8,617,498
497.8,617,498
271.6,434,272
271.6,434,272
280,434,280
389.2,337,616
616.6,337,616
591.4,580,591
591.4,580,591
543.4,602,579
571.6,602,220
220,602,220
359.8,545,609
608.8,545,609
580.6,371,347
416.2,371,532
532.6,222,532
532.6,222,532
495.4,222,495
335.8,477,267
266.8,477,267
409.6,534,409
409.6,534,409
451,534,451
503.2,470,561
560.8,470,561
617.2,358,617
617.2,358,617
386.8,615,265
325,615,364
364,615,364
275.8,192,179
164.8,192,179
574,277,574
411.4,462,411
410.8,462,411
351.4,482,351
350.8,482,351
544.6,482,544
530.2,607,397
397.6,607,397
348.4,190,348
347.8,190,348
296.8,190,297
242.8,199,243
244,199,243
548.2,579,616
616,579,616
455.8,579,456
401.2,433,370
370,433,370
389.8,574,398
398.2,574,398
532,605,538
536.8,605,538
355,605,355
211.6,462,212
211.6,462,212
412.6,334,413
412.6,334,413
568.6,334,568
587.8,466,588
588.4,466,588
504.4,542,373
374.8,542,373
191.2,542,191
232,593,403
403.6,593,403
389.2,494,389
388.6,494,389
319.6,490,320
319.6,490,320
409.6,490,410
385.6,397,385
385.6,397,385
284.8,596,285
285.4,596,285
287.2,596,287
314.2,238,314
313.6,238,314
295,317,295
295,317,295
352.6,586,352
352.6,586,352
181.6,586,182
310.6,260,345
345.4,260,345
390.4,438,390
389.8,438,390
314.2,438,314
312.4,179,312
311.8,179,312
439.6,408,440
439.6,408,440
545.2,308,545
545.2,308,545
415,308,415
520,612,566
566.2,612,566
322,540,201
202,540,201
353.2,540,353
371.2,431,579
579.4,431,579
547.6,205,547
547,205,547
445,534,445
445.6,534,445
473.2,534,473
408.4,330,196
196,330,196
454.6,532,454
481.6,233,579
579.4,233,579
282.4,189,215
236.2,189,215
352,189,352
510.4,405,597
597.4,405,597
460.6,564,461
461.2,564,461
289,564,289
394.6,523,545
568,523,545
568,588,484
484.6,588,484
425.2,588,425
382.6,346,284
284.2,346,284
292,486,292
292,486,292
434.2,540,434
434.2,540,434
472,540,472
307,252,277
277,252,277
556,356,556
556,356,556
577.6,356,577
570.4,610,570
569.8,610,570
298.6,488,175
175,488,175
451,488,467
424.6,394,213
213.4,394,213
358.6,318,386
385.6,318,386
549.4,410,549
549.4,410,549
316.6,410,317
267.4,554,267
267.4,554,267
383.8,500,384
384.4,500,384
329.8,500,330
371.2,294,619
619,294,619
580,205,580
580,205,580
235.6,297,219
219.4,297,219
247.6,297,247
202,229,202
201.4,229,202
545.2,485,545
535,464,367
367.6,464,367
279.4,485,279
278.8,485,279
532.6,485,221
532.6,401,221
221.2,401,221
354.4,251,406
406.6,251,406
296.8,251,282
296.8,585,287
287.2,585,287
517,609,556
556,609,556
270.4,402,270
269.8,402,270
521.8,402,522
445,404,311
310.6,404,311
266.8,330,267
267.4,330,267
282.4,330,282
289.6,533,405
404.8,533,405
493,476,546
546.4,476,546
553.6,476,554
514.6,616,205
205.6,616,205
419.2,438,510
509.8,438,510
192.4,452,192
192.4,452,192
284.8,452,285
415.6,575,573
572.8,575,573
301.6,371,301
301.6,371,301
192.4,371,192
241.6,218,242
250.6,218,242
251.2,595,235
235,595,235
530.2,182,530
529.6,182,530
213.4,182,377
293.8,328,377
377.2,328,377
458.2,220,458
457.6,220,458
490.6,521,490
490.6,521,490
449.2,521,449
244.6,597,244
307.6,438,307
307,438,307
305.2,381,305
304.6,381,305
538,381,538
439.6,404,440
440.2,404,440
478.6,213,479
479.2,213,479
617.8,213,618
506.2,354,180
179.8,354,180
308.8,267,479
454,267,479
310.6,176,254
284.2,176,539
538.6,176,539
377.2,572,178
178.6,572,178
469,229,469
469,229,469
269.8,229,248
362.2,545,423
423.4,545,423
205.6,193,206
206.2,193,206
304.6,193,304
331.6,428,543
543.4,428,543
617.8,591,618
618.4,591,618
249.4,614,202
208,614,202
578.2,614,606
464.2,245,317
317.2,245,317
280.6,392,191
191.2,392,191
358.6,549,561
384.4,549,186
186.4,549,186
259,339,259
259,339,259
192.4,370,192
192.4,370,192
338.8,277,574
346.6,277,271
247.6,277,271
247.6,333,565
556,333,446
445.6,231,446
445.6,231,446
311.8,254,312
311.8,254,312
362.2,254,362
394.6,500,394
394,500,394
547,607,547
473.2,356,473
472.6,356,473
404.8,406,334
356.8,406,334
358.6,406,565
358,268,565
565.6,268,565
351.4,558,351
351.4,558,351
512.2,555,571
554.8,555,449
449.2,555,449
367.6,371,368
368.2,371,368
459.4,541,459
458.8,541,459
308.8,541,309
289.6,430,290
290.2,430,290
387.4,278,387
386.8,278,387
323.8,278,324
319,521,209
209.2,521,209
418,393,465
465.4,393,465
443.2,197,443
443.2,197,443
450.4,197,450
590.2,541,615
614.8,541,615
578.2,308,269
410.8,308,178
178,308,178
178.6,217,452
451.6,217,452
393.4,484,393
392.8,484,393
449.8,277,607
586,277,574
574,277,574
549.4,610,485
484.6,610,485
359.2,188,359
358.6,188,359
218.8,541,209
209.2,541,209
246.4,541,246
294.4,331,294
294.4,331,294
301.6,374,342
341.8,374,342
419.2,374,419
401.8,474,288
288.4,474,288
243.4,549,243
243.4,549,243
520.6,551,520
520.6,551,520
271,551,271
317.8,593,318
317.8,593,318
290.2,347,290
289.6,347,290
262.6,373,262
262,373,262
551.2,373,551
413.8,555,328
328.6,555,328
239.8,398,240
239.8,398,240
555.4,398,555
506.8,395,362
362.2,395,362
380.8,313,381
363.4,590,202
202,590,202
541,437,574
574,437,574
322.6,437,322
388.6,250,589
589.6,250,589
296.8,246,236
236.2,246,236
199.6,246,210
199.6,229,553
535.6,229,553
467.8,543,468
468.4,543,468
235,543,235
284.8,311,317
353.8,311,298
353.8,299,298
298.6,299,298
551.2,487,551
550.6,487,551
212.8,487,213
314.8,406,435
445.6,406,435
446.2,436,431
431.2,436,431
234.4,436,234
269.8,339,339
376.6,339,457
457.6,200,457
457,200,457
556,206,556
556.6,206,556
416.2,206,416
484,522,561
560.8,522,561
557.2,276,309
322,276,443
443.2,252,443
442.6,252,443
448.6,252,448
359.2,439,225
225.4,439,225
406.6,509,548
547.6,509,548
367,509,367
379,537,549
566.8,537,549
567.4,224,224
281.8,224,255
255.4,327,255
254.8,327,255
387.4,327,387
370,573,249
249.4,573,249
414.4,482,620
619.6,482,620
189.4,381,189
331.6,180,476
476.2,180,476
592,569,592
592.6,569,592
616.6,569,595
617.2,268,320
323.2,268,320
489.4,491,489
489.4,491,489
186.4,491,186
291.4,496,291
291.4,496,291
426.4,189,426
426.4,189,426
621.4,189,621
599.8,479,600
600.4,479,600
522.4,622,471
471.4,622,471
409,372,409
409.6,372,409
616.6,372,616
445,405,385
385.6,405,385
571.6,321,572
572.2,321,572
360.4,321,264
360.4,216,264
264.4,216,264
473.8,390,507
507.4,390,507
554.2,357,554
553.6,357,554
392.8,357,380
403,489,403
403.6,489,403
454.6,354,491
491.2,354,491
224.8,354,225
285.4,509,623
621.4,509,623
542.2,299,304
304.6,299,202
202,441,202
202.6,441,202
410.2,441,432
401.2,597,401
401.2,597,401
269.2,365,269
269.2,365,269
606.4,244,606
606.4,244,606
271.6,244,320
320.2,231,320
320.2,231,320
387.4,581,387
387.4,581,387
386.2,203,386
385.6,203,386
416.8,203,417
292.6,377,292
292.6,377,292
393.4,456,393
260.8,505,261
261.4,505,261
186.4,464,186
185.8,464,186
577.6,464,578
511.6,307,199
219.4,307,199
260.2,517,361
351.4,517,361
230.8,517,231
337,450,572
572.2,450,572
494.8,417,229
281.8,417,282
281.8,177,282
281.8,177,282
376.6,177,377
337.6,568,337
337,568,337
291.4,212,291
291.4,212,291
499.6,212,500
397,256,349
349.6,256,349
295.6,328,214
214,328,214
275.2,328,275
289.6,333,290
289.6,333,290
295,458,620
564.4,458,472
495.4,201,472
472,201,472
613.6,201,613
543.4,458,225
225.4,458,225
423.4,605,508
508,605,508
433,497,433
433.6,497,433
575.2,497,575
530.2,189,369
369.4,189,369
270.4,187,270
269.8,187,270
373.6,187,374
452.8,356,586
586.6,356,586
547.6,354,547
547,354,547
383.2,561,369
380.8,561,369
266.2,561,266
413.8,526,560
560.2,526,560
192.4,591,192
357.4,185,357
356.8,185,357
465.4,531,465
464.8,531,465
578.8,531,566
579.4,244,335
334.6,244,335
293.2,187,293
293.2,187,293
413.8,187,414
404.8,460,405
404.8,460,405
217,497,217
217.6,497,217
452.8,442,586
471.4,442,280
280.6,442,280
218.2,614,218
218.2,614,218
282.4,449,282
281.8,449,282
329.2,449,329
223.6,300,208
208,300,208
208.6,517,209
209.2,517,209
478.6,273,621
507.4,273,555
555.4,273,555
601.6,376,602
602.2,376,602
517.6,180,517
517,180,517
494.2,180,494
566.8,482,588
588.4,482,588
517.6,284,359
358.6,284,359
410.8,368,411
411.4,368,411
519.4,368,519
401.2,594,369
368.8,594,369
562.6,463,600
600.4,463,600
622.6,463,622
541,187,405
404.8,187,405
308.2,325,308
307.6,325,308
353.8,325,350
355,225,467
467.2,225,467
316,521,238
238,521,238
484,407,484
484.6,407,484
538,407,538
487.6,531,487
487,531,487
184,254,184
203.8,417,395
395.2,417,395
368.2,382,411
408.4,382,411
279.4,382,279
334.6,263,487
487.6,263,487
360.4,616,360
359.8,616,360
481.6,616,482
570.4,373,585
584.8,373,585
418.6,565,403
403.6,565,403
418.6,565,419
432.4,562,432
432.4,562,432
262.6,390,262
262.6,390,262
338.8,314,339
338.8,314,339
398.2,314,398
355.6,302,258
258.4,302,258
257.8,244,258
257.8,244,258
205,244,206
205,329,482
481.6,329,482
607.6,292,608
607.6,292,608
619.6,292,619
578.8,534,552
570.4,534,552
570.4,543,258
304,543,197
197.2,409,197
197.2,409,197
262,409,262
198.4,492,177
177.4,492,177
401.2,485,605
580,485,605
375.4,286,375
374.8,286,375
176.2,286,176
255.4,300,438
437.8,300,438
518.2,245,518
518.2,245,518
328,245,328
383.8,392,590
589.6,392,590
487.6,295,487
487,295,487
345.4,429,345
379.6,501,452
452.2,501,452
184,574,184
184.6,574,184
526,574,414
437.2,607,414
413.8,607,414
280.6,358,281
281.2,358,281
404.2,466,359
369.4,466,390
389.8,466,390
421.6,206,477
476.8,206,477
431.8,292,432
431.8,292,432
607,292,607
506.8,538,477
476.8,538,477
268.6,265,268
268.6,265,268
398.8,265,399
401.8,533,402
401.8,533,402
194.8,539,195
194.8,539,195
379.6,345,379
379.6,345,379
505.6,345,506
382.6,184,333
332.8,184,333
447.4,601,447
446.8,601,447
504.4,601,504
521.8,242,522
521.8,242,522
371.8,502,372
372.4,502,372
450.4,502,450
452.2,178,547
547.6,178,547
385,546,300
299.8,546,300
191.2,321,191
190.6,321,191
226,321,226
186.4,335,186
185.8,335,186
305.2,209,575
517,209,412
412,618,412
412.6,618,412
191.2,618,191
206.2,576,206
206.2,576,206
250.6,502,250
250.6,502,250
606.4,295,606
433,229,433
433.6,229,433
322.6,337,323
323.2,337,323
226.6,337,227
289,181,494
493.6,181,494
508,211,508
508.6,211,508
575.2,211,575
463.6,327,219
218.8,327,219
281.8,426,512
490,426,460
469.6,348,460
460.6,348,460
196.6,348,197
304.6,516,383
382.6,516,383
224.8,557,225
225.4,557,225
515.8,557,473
479.2,208,473
473.2,208,473
568.6,454,568
568.6,454,568
493,190,179
397,190,206
227.8,190,206
299.2,348,490
490,348,490
385.6,533,246
245.8,533,246
487,533,487
487.6,335,487
487,335,487
370,188,307
307,188,307
541.6,418,542
541.6,418,542
235.6,418,235
325.6,301,620
619.6,301,620
371.8,216,204
223.6,216,204
268.6,216,268
277,497,613
613,497,613
619,574,619
619.6,574,619
603.4,553,562
562,553,562
283,553,283
203.2,577,190
190,577,190
265.6,537,265
265.6,537,265
601,292,601
571.6,274,571
571,274,571
323.2,605,244
271,605,244
496,605,496
557.2,362,576
576.4,362,576
544.6,549,545
545.2,549,545
412.6,549,412
502.6,231,519
518.8,231,519
276.4,385,196
196.6,385,196
307.6,385,308
340.6,228,380
380.2,228,380
440.8,541,441
440.8,541,441
487,439,487
487,439,487
301.6,439,302
398.2,333,579
579.4,333,579
479.2,390,479
479.2,390,479
446.8,390,447
547.6,183,589
589,183,589
533.8,378,534
533.8,378,534
563.8,378,564
532.6,517,523
553,517,463
553,341,463
463,341,463
404.2,513,404
404.2,513,404
220.6,513,221
278.2,341,378
378.4,341,378
374.2,562,345
344.8,562,345
529.6,222,609
608.8,222,398
398.2,222,398
324.4,396,305
305.2,396,305
307.6,444,307
307.6,444,307
193.6,462,194
193.6,462,194
201.4,462,201
279.4,294,279
279.4,294,279
569.8,517,599
599.2,517,599
221.2,517,201
277,214,328
328.6,214,328
427,485,427
427,485,427
343,251,343
343.6,251,343
413.2,251,413
512.2,185,512
512.2,185,512
550.6,373,551
550.6,373,551
295,390,295
340,273,614
594.4,273,614
457.6,215,457
457.6,215,457
262.6,215,236
275.2,600,275
274.6,600,275
325,608,325
325,608,325
505.6,608,506
562.6,334,591
591.4,334,591
458.8,397,459
458.8,397,459
226.6,397,227
266.2,525,432
432.4,525,432
391.6,388,391
391,388,391
610.6,501,611
611.2,501,611
442.6,501,442
460.6,239,488
487.6,239,488
343.6,568,344
344.2,568,344
529.6,568,535
434.8,601,400
400.6,601,400
310.6,336,311
310.6,336,311
296.2,336,296
298.6,552,418
418.6,552,418
440.2,420,440
439.6,420,440
256.6,237,256
256.6,237,256
454.6,237,455
337,620,319
319,620,319
231.4,555,231
230.8,555,231
327.4,555,327
367.6,353,622
622.6,353,622
426.4,487,380
379.6,487,380
457.6,576,615
559,576,462
462.4,576,462
412,317,285
284.8,317,285
542.2,185,542
436,346,436
436.6,346,436
395.2,263,212
279.4,263,312
312.4,263,312
311.2,321,194
194.2,321,194
274.6,283,569
508,283,223
328.6,240,223
223.6,240,341
341.2,240,341
426.4,548,613
613.6,548,613
592.6,617,467
467.2,617,467
480.4,617,480
452.8,240,341
341.2,240,341
544.6,252,545
545.2,252,545
605.8,364,606
606.4,364,606
540.4,364,540
497.2,532,497
497.2,532,497
493.6,414,594
589,414,594
512.2,414,512
483.4,396,483
482.8,396,483
581.8,444,582
581.8,444,582
549.4,444,549
542.2,622,360
359.8,622,360
532.6,510,544
544.6,510,544
286.6,235,287
287.2,235,287
346,235,346
442.6,281,537
536.8,281,537
607.6,206,608
608.2,206,608
532,206,532
512.8,405,220
220,405,220
222.4,556,222
221.8,556,222
312.4,428,312
311.8,428,312
616,428,616
608.2,589,608
616,589,608
212.2,484,212
424,217,486
485.8,217,486
330.4,281,330
329.8,281,330
559.6,281,560
448,485,448
448.6,485,448
313,554,313
313.6,554,313
181,554,181
292.6,219,348
347.8,219,348
616,297,616
616.6,297,616
340.6,392,259
323.2,392,317
317.2,392,317
287.2,544,287
287.2,544,287
502.6,614,536
535.6,614,536
544.6,614,544
532.6,412,532
532.6,412,532
577.6,289,578
578.2,289,578
393.4,289,393
434.8,437,469
475.6,437,469
475,272,242
268,272,242
415,552,415
415,552,415
587.8,552,572
587.8,339,402
401.8,339,402
592.6,537,593
592.6,537,593
503.2,537,527
502.6,607,512
