PlayerPos,ObstacleXPos,ObstacleY,CoinXPos,CoinYPos,ObstacleNear
494.8,454,850.8,316,58,1
316.6,392,450,316,684,0
316,392,481.2,316,723,0
352,392,550,432,36,0
352,392,850.8,432,411,1
431.8,431,198.8,432,723,0
243.4,431,450,220,264,0
220,431,550,220,389,0
220,431,817.2,220,723,1
245.2,431,850.8,379,-9,1
379,309,450,379,617,0
379,309,534.8,379,723,0
390.4,309,550,574,-31,0
574,309,850.8,574,344,1
574,215,252.4,574,723,0
585.4,215,450,585,197,0
584.8,215,550,585,322,0
584.8,215,850.8,585,697,1
585.4,400,-30,585,723,0
581.8,400,450,582,550,0
582.4,400,550,582,675,0
582.4,400,588.4,582,723,0
439.6,400,850.8,208,277,1
208.6,445,306,208,723,0
279.4,445,450,279,130,0
278.8,445,550,279,255,0
278.8,445,850.8,279,630,1
278.8,473,23.6,279,723,0
287.8,473,450,288,483,0
288.4,473,550,288,608,0
287.8,473,642,288,723,1
314.8,473,850.8,315,210,1
314.8,471,359.6,315,723,0
361,471,450,361,63,0
361.6,471,550,361,188,0
361.6,471,850.8,361,563,1
361,555,77.2,361,723,0
499,555,450,499,416,0
499.6,555,550,499,541,0
499.6,555,695.6,499,723,1
383.2,555,850.8,184,143,1
184.6,283,413.2,184,723,0
212.2,283,450,496,-4,0
245.2,283,550,496,121,0
245.2,283,850.8,496,496,1
457,231,232.4,496,850,0
293.8,231,450,233,222,0
269.2,231,550,233,347,0
269.2,231,850.8,233,722,1
259,240,-36.4,233,740,0
541,240,450,541,558,0
541.6,240,550,541,683,0
541.6,240,582,541,723,0
340,240,850.8,235,285,1
235,472,299.6,235,723,0
347.8,472,450,576,138,0
422.8,472,550,576,263,0
433.6,472,850.8,576,638,1
560.2,325,118.8,576,850,0
363.4,325,450,298,364,0
362.8,325,550,298,489,0
363.4,325,838.8,298,850,1
362.8,325,850.8,244,-36,1
244.6,443,450,244,590,0
244,443,550,244,715,0
244,443,556.4,244,723,0
193.6,443,850.8,193,317,1
193,529,274,193,723,0
325,529,450,538,170,0
400,529,550,538,295,0
492.4,529,850.8,538,670,1
525.4,547,-6,538,726,0
623.8,547,450,624,520,0
624.4,547,550,624,645,0
624.4,547,612.4,624,723,1
589.6,547,850.8,589,247,1
589,542,330,589,723,0
499,542,450,499,100,0
499.6,542,550,499,225,0
499.6,542,850.8,499,600,1
499.6,190,47.6,499,723,0
267.4,190,450,267,453,0
266.8,190,550,267,578,0
267.4,190,666,267,723,1
305.2,190,850.8,305,180,1
305.2,245,383.6,305,723,0
355,245,450,355,33,0
355.6,245,550,355,158,0
355.6,245,850.8,355,533,1
355,261,101.2,355,723,0
417.4,261,450,417,386,0
416.8,261,550,417,511,0
416.8,261,719.6,417,723,1
515.2,261,850.8,612,113,1
611.8,287,437.2,612,723,0
602.2,287,450,284,-34,0
527.2,287,550,284,91,0
320.8,287,850.8,284,466,1
283.6,385,154.8,284,723,0
505,385,450,615,319,0
580,385,550,615,444,0
615.4,385,773.2,615,723,1
557.2,385,850.8,482,46,1
482.2,182,450,482,672,0
481.6,182,490.8,482,723,0
526,182,550,569,24,0
569.2,182,850.8,569,399,1
568.6,350,208.4,569,723,0
586.6,350,450,587,252,0
587.2,350,550,587,377,0
587.2,350,826.8,587,723,1
569.2,350,850.8,371,-21,1
370.6,484,450,371,605,0
370.6,484,544.4,371,723,0
374.8,484,550,444,-43,0
444.4,484,850.8,444,332,1
444.4,370,262,444,723,0
519.4,370,450,519,185,0
518.8,370,550,519,310,0
518.8,370,850.8,519,685,1
519.4,222,-20.4,519,723,0
478.6,222,450,479,538,0
479.2,222,550,479,663,0
479.2,222,598,479,723,0
289.6,222,850.8,214,265,1
214.6,341,315.6,214,723,0
196.6,341,450,197,118,0
197.2,341,550,197,243,0
197.2,341,850.8,197,618,1
197.2,184,33.2,197,723,0
410.2,184,450,410,471,0
409.6,184,550,410,596,0
410.2,184,651.6,410,723,1
373.6,184,850.8,374,198,1
373.6,191,369.2,374,723,0
434.2,191,450,602,51,0
509.2,191,550,602,176,0
601.6,191,850.8,602,551,1
602.2,458,86.8,602,723,0
595,458,450,595,404,0
595.6,458,550,595,529,0
595.6,458,705.2,595,723,1
577.6,458,850.8,577,131,1
577,521,422.8,577,723,0
556.6,521,450,538,-16,0
552.4,521,550,538,109,0
552.4,521,850.8,538,484,1
538,582,140.4,538,723,0
403,582,450,403,337,0
403.6,582,550,403,462,0
403,582,758.8,403,723,1
457.6,582,850.8,457,64,1
457,397,450,457,690,0
457.6,397,476.4,457,723,0
510.4,397,550,510,42,0
510.4,397,850.8,510,417,1
509.8,306,194,510,723,0
560.2,306,450,560,270,0
559.6,306,550,560,395,0
559.6,306,812.4,560,723,1
530.8,306,850.8,520,-3,1
531.4,501,450,520,623,0
531.4,501,531.6,520,725,0
530.8,501,550,268,-27,0
530.8,501,850.8,268,348,1
294.4,176,265.2,268,743,0
433,176,450,544,181,0
508,176,550,544,306,0
544,176,850.8,544,681,1
544.6,264,-17.2,544,723,0
410.2,264,450,410,534,0
409.6,264,550,410,659,0
409.6,264,601.2,410,723,1
596.8,264,850.8,614,261,1
614.2,475,318.8,614,723,0
515.8,475,450,479,114,0
503.2,475,550,479,239,0
553.6,416,450,553,575,0
553,416,550,553,700,0
553.6,416,568.4,553,723,0
466.6,416,850.8,257,302,1
256.6,351,286,257,723,0
305.2,351,450,466,155,0
301,351,550,466,280,0
301,351,850.8,466,655,1
417.4,276,105.2,466,850,0
367.6,276,450,368,381,0
368.2,276,550,368,506,0
367.6,276,723.6,368,723,1
463,276,850.8,597,108,1
597.4,421,441.2,597,723,0
590.8,421,450,525,-39,0
525.4,421,550,525,86,0
525.4,421,850.8,525,461,1
524.8,439,158.8,525,723,0
306.4,439,450,287,314,0
286.6,439,550,287,439,0
286.6,439,777.2,287,723,1
273.4,439,850.8,273,41,1
272.8,422,450,273,667,0
272.8,422,494.8,273,723,0
314.2,422,550,331,19,0
331,422,850.8,331,394,1
331,418,212.4,331,723,0
509.2,418,450,523,247,0
523,418,550,523,372,0
523.6,418,830.8,523,723,1
508.6,418,850.8,218,-26,1
217.6,309,450,218,600,0
218.2,309,548.4,218,723,0
219.4,309,550,396,-48,0
261.4,309,850.8,396,327,1
396.4,578,266,396,723,0
481.6,578,450,481,180,0
481,578,550,481,305,0
481,578,850.8,481,680,1
481,306,-16.4,481,723,0
175.6,306,450,176,533,0
176.2,306,550,176,658,0
175.6,306,602,176,723,1
200.2,306,850.8,200,260,1
200.2,607,319.6,200,723,0
296.8,607,450,297,113,0
297.4,607,550,297,238,0
297.4,607,850.8,297,613,1
296.8,596,37.2,297,723,0
262,596,450,262,466,0
262.6,596,550,262,591,0
262.6,596,655.6,262,723,1
205,596,850.8,205,193,1
205.6,623,373.2,205,723,0
263.2,623,450,477,46,0
338.2,623,550,477,171,0
477.4,623,850.8,477,546,1
477.4,270,90.8,477,723,0
376,270,450,376,399,0
376.6,270,550,376,524,0
376,270,709.2,376,723,1
434.2,270,850.8,434,126,1
434.2,514,426.8,434,723,0
433.6,514,450,433,-21,0
433,514,550,433,104,0
433,514,850.8,433,479,1
433.6,176,144.4,433,723,0
352,176,450,352,332,0
352.6,176,550,352,457,0
352.6,176,762.8,352,723,1
418.6,176,850.8,579,59,1
616,576,450,579,685,0
622.6,576,550,579,810,0
622.6,576,582,579,850,0
622.6,576,850.8,181,285,1
284.2,414,401.2,181,850,0
320.8,414,450,618,11,0
367,414,550,618,136,0
367,414,850.8,618,511,1
569.8,539,220.4,618,850,0
397.6,539,450,279,237,0
322.6,539,550,279,362,0
278.8,539,838.8,279,723,1
287.8,539,850.8,364,-36,1
364,290,450,364,590,0
364.6,290,550,364,715,0
364.6,290,556.4,364,723,0
335.8,290,850.8,310,317,1
310,292,274,310,723,0
442,292,450,575,170,0
517,292,550,575,295,0
574.6,292,850.8,575,670,1
574.6,541,-8.4,575,723,0
586,541,450,574,523,0
586.6,541,550,574,648,0
586,541,611.6,574,725,1
586.6,541,850.8,557,248,1
556.6,284,329.2,557,723,0
520,284,450,520,101,0
520.6,284,550,520,226,0
520.6,284,850.8,520,601,1
520,284,46.8,520,723,0
328,284,450,299,454,0
328.6,284,550,299,579,0
328,284,766.8,299,850,1
391,284,850.8,507,54,1
506.8,224,450,507,680,0
507.4,224,484.4,507,723,0
458.2,224,550,252,32,0
268.6,224,850.8,252,407,1
252.4,600,202,252,723,0
193.6,600,450,194,260,0
194.2,600,550,194,385,0
194.2,600,820.4,194,723,1
217,600,850.8,535,-13,1
535.6,355,450,535,613,0
535.6,355,538,535,723,0
542.2,355,550,542,-35,0
542.2,355,850.8,542,340,1
542.2,440,255.6,542,723,0
396.4,440,450,257,193,0
321.4,440,550,257,318,0
256.6,440,850.8,257,693,1
257.2,375,-26.8,257,723,0
262,375,450,262,546,0
262.6,375,550,262,671,0
262.6,375,591.6,262,723,0
298.6,375,850.8,299,273,1
299.2,615,309.2,299,723,0
382,615,450,382,126,0
382.6,615,550,382,251,0
382.6,615,850.8,382,626,1
382.6,573,26.8,382,723,0
532,573,450,533,479,0
532.6,573,550,533,604,0
532,573,645.2,533,723,1
377.8,573,850.8,367,206,1
367,526,362.8,367,723,0
427.6,526,450,427,59,0
427,526,550,427,184,0
427,526,850.8,427,559,1
427.6,428,80.4,427,723,0
306.4,428,450,306,412,0
305.8,428,550,306,537,0
305.8,428,698.8,306,723,1
388.6,428,850.8,584,139,1
583.6,486,416.4,584,723,0
558.4,486,450,316,-8,0
526.6,486,550,316,117,0
526.6,486,850.8,316,492,1
316,538,235.6,316,850,0
476.8,538,450,557,218,0
499,538,550,557,343,0
499,538,850.8,557,718,1
557.2,367,54.8,557,850,0
287.2,367,450,287,444,0
286.6,367,550,287,569,0
286.6,367,673.2,287,723,1
328.6,367,850.8,588,171,1
588.4,452,390.8,588,723,0
544,452,450,380,24,0
490.6,452,550,380,149,0
490.6,452,850.8,380,524,1
380.2,559,108.4,380,723,0
385.6,559,450,386,377,0
386.2,559,550,386,502,0
385.6,559,726.8,386,723,1
464.2,559,850.8,464,104,1
436,474,450,464,730,0
436.6,474,462,464,745,0
436.6,474,550,470,60,0
436.6,474,850.8,470,435,1
469.6,421,179.6,470,723,0
326.8,421,450,327,288,0
327.4,421,550,327,413,0
327.4,421,798,327,723,1
367,421,850.8,373,15,1
373.6,297,450,373,641,0
373.6,297,515.6,373,723,0
399.4,297,550,456,-7,0
455.8,297,850.8,456,368,1
455.8,557,233.2,456,723,0
293.2,557,450,265,221,0
265,557,550,265,346,0
265,557,850.8,265,721,1
265.6,343,-49.2,265,723,0
540.4,343,450,540,574,0
539.8,343,550,540,699,0
539.8,343,569.2,540,723,0
538.6,343,850.8,538,301,1
538,391,286.8,538,723,0
427.6,391,450,366,154,0
428.2,391,550,366,279,0
428.2,391,850.8,366,654,1
383.8,200,9.2,366,729,0
512.8,200,450,513,501,0
513.4,200,550,513,626,0
512.8,200,627.6,513,723,1
482.2,200,850.8,482,228,1
482.2,187,345.2,482,723,0
403.6,187,450,400,81,0
400.6,187,550,400,206,0
400.6,187,850.8,400,581,1
400,295,62.8,400,723,0
413.2,295,450,413,434,0
412.6,295,550,413,559,0
412.6,295,681.2,413,723,1
539.8,295,850.8,591,161,1
590.8,311,398.8,591,723,0
616,311,450,616,14,0
616.6,311,550,616,139,0
616.6,311,850.8,616,514,1
616.6,420,116.4,616,723,0
455.2,420,450,450,367,0
454.6,420,550,450,492,0
455.2,420,734.8,450,723,1
454.6,420,850.8,219,94,1
218.8,430,450,219,720,0
219.4,430,452.4,219,723,0
229,430,550,229,72,0
229,430,850.8,229,447,1
229.6,364,170,229,723,0
329.2,364,450,364,300,0
328.6,364,550,364,425,0
328.6,364,850.8,364,800,1
358,318,-10.8,364,850,0
523.6,318,450,523,526,0
523,318,550,523,651,0
523,318,607.6,523,723,1
352.6,318,850.8,265,253,1
265.6,470,325.2,265,723,0
359.2,470,450,622,106,0
434.2,470,550,622,231,0
436.6,470,850.8,622,606,1
582.4,430,144.4,622,850,0
601.6,430,450,601,332,0
601,430,550,601,457,0
601,430,762.8,601,723,1
535,430,850.8,361,59,1
361.6,553,450,361,685,0
361.6,553,480.4,361,723,0
309.4,553,550,276,37,0
275.8,553,850.8,276,412,1
275.8,221,198,276,723,0
433.6,221,450,434,265,0
434.2,221,550,434,390,0
433.6,221,816.4,434,723,1
407.8,221,850.8,394,-8,1
394,243,450,394,618,0
394.6,243,534,394,723,0
382.6,243,550,309,-30,0
309.4,243,850.8,309,345,1
308.8,564,251.6,309,723,0
456.4,564,450,456,198,0
455.8,564,550,456,323,0
455.8,564,850.8,456,698,1
455.8,319,-30.8,456,723,0
206.8,319,450,207,551,0
207.4,319,550,207,676,0
206.8,319,587.6,207,723,0
286.6,319,850.8,609,278,1
608.8,487,406.8,609,850,0
576.4,487,450,521,4,0
520.6,487,550,521,129,0
520.6,487,850.8,521,504,1
520.6,419,124.4,521,723,0
449.2,419,450,430,357,0
448.6,419,550,430,482,0
448.6,419,748.4,430,730,1
525.4,419,850.8,576,77,1
576.4,241,450,576,703,0
576.4,241,466,576,723,0
513.4,241,550,347,55,0
346.6,241,850.8,347,430,1
346.6,524,183.6,347,723,0
340,524,450,340,283,0
340.6,524,550,340,408,0
340,524,802,340,723,1
376.6,524,850.8,582,10,1
582.4,366,450,582,636,0
581.8,366,519.6,582,723,0
559,366,550,412,-12,0
412.6,366,850.8,412,363,1
412,613,237.2,412,723,0
344.8,613,450,345,216,0
345.4,613,550,345,341,0
345.4,613,850.8,345,716,1
345.4,466,-45.2,345,723,0
521.2,466,450,521,569,0
520.6,466,550,521,694,0
521.2,466,573.2,521,723,0
586.6,466,850.8,587,296,1
586.6,307,290.8,587,723,0
503.2,307,450,503,149,0
502.6,307,550,503,274,0
502.6,307,850.8,503,649,1
503.2,547,8.4,503,723,0
576.4,547,450,550,502,0
575.8,547,550,550,627,0
575.8,547,641.2,550,741,1
575.8,547,850.8,226,211,1
253.6,249,379.6,226,749,0
306.4,249,450,317,38,0
316.6,249,550,317,163,0
316.6,249,850.8,317,538,1
316.6,177,97.2,317,723,0
449.2,177,450,449,391,0
448.6,177,550,449,516,0
449.2,177,715.6,449,723,1
503.8,177,850.8,504,118,1
503.8,393,433.2,504,723,0
491.2,393,450,243,-29,0
418.6,393,550,243,96,0
516.4,597,450,516,575,0
515.8,597,550,516,700,0
516.4,597,568.4,516,723,0
547,597,850.8,594,302,1
593.8,324,286,594,723,0
470.8,324,450,319,155,0
395.8,324,550,319,280,0
373,324,850.8,319,655,1
331.6,615,5.2,319,725,0
269.2,615,450,269,506,0
268.6,615,550,269,631,0
268.6,615,623.6,269,723,1
398.2,615,850.8,398,233,1
397.6,563,341.2,398,723,0
316,563,450,280,86,0
280.6,563,550,280,211,0
280.6,563,850.8,280,586,1
280.6,337,58.8,280,723,0
432.4,337,450,432,439,0
431.8,337,550,432,564,0
432.4,337,677.2,432,723,1
562.6,337,850.8,591,166,1
591.4,507,394.8,591,723,0
554.8,507,450,375,19,0
555.4,507,550,375,144,0
555.4,507,850.8,375,519,1
375.4,391,214,375,850,0
198.4,391,450,179,245,0
178.6,391,550,179,370,0
179.2,391,832.4,179,723,1
193,391,850.8,384,-28,1
384.4,286,450,384,598,0
383.8,286,550,384,723,0
383.8,286,550,293,-50,0
334.6,286,850.8,293,325,1
293.2,233,267.6,293,723,0
430,233,450,601,178,0
505,233,550,601,303,0
601,233,850.8,601,678,1
601,277,-14.8,601,723,0
578.8,277,450,579,531,0
579.4,277,550,579,656,0
578.8,277,603.6,579,723,1
393.4,277,850.8,302,258,1
302.2,483,321.2,302,723,0
350.8,483,450,351,111,0
351.4,483,550,351,236,0
351.4,483,850.8,351,611,1
350.8,622,38.8,351,723,0
426.4,622,450,426,464,0
425.8,622,550,426,589,0
425.8,622,657.2,426,723,1
544.6,622,850.8,545,191,1
545.2,485,374.8,545,723,0
601.6,485,450,617,44,0
616.6,485,550,617,169,0
616.6,485,850.8,617,544,1
616.6,367,92.4,617,723,0
415.6,367,450,350,397,0
415,367,550,350,522,0
415,367,812.4,350,850,1
415,367,850.8,316,-3,1
316,542,450,316,623,0
316,542,530,316,723,0
331,542,550,620,-25,0
494.2,542,850.8,620,350,1
620.2,207,247.6,620,723,0
468.4,207,450,185,203,0
393.4,207,550,185,328,0
255.4,207,850.8,185,703,1
184.6,375,66.8,185,850,0
421.6,375,450,388,429,0
422.2,375,550,388,554,0
422.2,375,786.8,388,850,1
422.2,375,850.8,386,29,1
385.6,510,450,386,655,0
385.6,510,504.4,386,723,0
355,510,550,355,7,0
355,510,850.8,355,382,1
355,602,222,355,723,0
510.4,602,450,510,235,0
509.8,602,550,510,360,0
510.4,602,840.4,510,723,1
502.6,602,850.8,204,-38,1
204.4,258,450,204,588,0
203.8,258,550,204,713,0
203.8,258,558,204,723,0
212.2,258,850.8,579,315,1
532.6,295,377.2,579,850,0
559.6,295,450,559,41,0
559,295,550,559,166,0
559,295,850.8,559,541,1
559.6,324,94.8,559,723,0
367.6,324,450,286,394,0
369.4,324,550,286,519,0
368.8,324,814.8,286,850,1
383.8,324,850.8,384,-6,1
384.4,482,450,384,620,0
383.8,482,532.4,384,723,0
373,482,550,373,-28,0
373,482,850.8,373,347,1
373.6,588,250,373,723,0
223.6,588,450,182,200,0
182.2,588,550,182,325,0
182.2,588,850.8,182,700,1
182.2,459,-32.4,182,723,0
202,459,450,202,553,0
202.6,459,550,202,678,0
202,459,586,202,723,0
286.6,459,850.8,286,280,1
286.6,338,303.6,286,723,0
396.4,338,450,408,133,0
407.8,338,550,408,258,0
407.8,338,850.8,408,633,1
408.4,452,21.2,408,723,0
554.8,452,450,555,486,0
555.4,452,550,555,611,0
555.4,452,639.6,555,723,1
575.8,452,850.8,576,213,1
576.4,616,357.2,576,723,0
506.8,616,450,481,66,0
481,616,550,481,191,0
481,616,850.8,481,566,1
481,616,74.8,481,723,0
199.6,616,450,180,419,0
179.8,616,550,180,544,0
180.4,616,693.2,180,723,1
298.6,616,850.8,504,146,1
512.8,473,411.6,504,724,0
517.6,473,450,302,-2,0
517,473,550,302,123,0
517,473,850.8,302,498,1
306.4,349,230.8,302,850,0
442,349,450,442,224,0
442.6,349,550,442,349,0
442.6,349,849.2,442,723,1
443.8,349,850.8,503,-49,1
503.2,427,450,503,577,0
502.6,427,550,503,702,0
503.2,427,566.8,503,723,0
470.2,427,850.8,372,304,1
371.8,337,284.4,372,723,0
494.8,337,450,495,157,0
495.4,337,550,495,282,0
495.4,337,850.8,495,657,1
494.8,390,2,495,723,0
432.4,390,450,426,510,0
431.8,390,550,426,635,0
431.8,390,620.4,426,723,1
449.8,390,850.8,450,237,1
450.4,455,338,450,723,0
366.4,455,450,285,90,0
291.4,455,550,285,215,0
285.4,455,850.8,285,590,1
285.4,424,55.6,285,723,0
192.4,424,450,192,443,0
191.8,424,550,192,568,0
192.4,424,674,192,723,1
325,424,850.8,473,170,1
472.6,425,391.6,473,723,0
516.4,425,450,612,23,0
591.4,425,550,612,148,0
611.8,425,850.8,612,523,1
612.4,533,109.2,612,723,0
356.8,533,450,346,376,0
346.6,533,550,346,501,0
346.6,533,727.6,346,723,1
254.2,533,850.8,223,103,1
223.6,544,445.2,223,723,0
227.2,544,450,453,-44,0
302.2,544,550,453,81,0
453.4,544,850.8,453,456,1
453.4,388,162.8,453,723,0
348.4,388,450,379,309,0
347.8,388,550,379,434,0
347.8,388,850.8,379,809,1
371.8,375,-18,379,850,0
418,375,450,418,535,0
418.6,375,550,418,660,0
418,375,600.4,418,723,0
415,375,850.8,363,262,1
363.4,392,318,363,723,0
264.4,392,450,182,115,0
189.4,392,550,182,240,0
182.2,392,850.8,182,615,1
181.6,202,35.6,182,723,0
361.6,202,450,362,468,0
362.2,202,550,362,593,0
362.2,202,654,362,723,1
242.2,202,850.8,228,195,1
228.4,521,371.6,228,723,0
287.2,521,450,526,48,0
362.2,521,550,526,173,0
481,521,850.8,526,548,1
526.6,221,89.2,526,723,0
416.8,221,450,417,401,0
417.4,221,550,417,526,0
416.8,221,707.6,417,723,1
487,221,850.8,487,128,1
487,399,425.2,487,723,0
468.4,399,450,272,-19,0
437.8,399,550,272,106,0
437.8,399,850.8,272,481,1
289.6,348,147.6,272,729,0
307.6,348,450,308,328,0
308.2,348,550,308,453,0
308.2,348,766,308,723,1
309.4,348,850.8,558,55,1
558.4,217,450,558,681,0
558.4,217,483.6,558,723,0
608.2,217,550,621,33,0
621.4,217,850.8,621,408,1
621.4,346,201.2,621,723,0
434.8,346,450,433,261,0
433,346,550,433,386,0
433.6,346,819.6,433,723,1
410.2,346,850.8,301,-12,1
301.6,205,450,301,614,0
301,205,537.2,301,723,0
310.6,205,550,431,-34,0
430.6,205,850.8,431,341,1
431.2,392,254.8,431,723,0
284.8,392,450,184,194,0
209.8,392,550,184,319,0
184.6,392,850.8,184,694,1
184.6,608,-27.6,184,723,0
475.6,608,450,476,547,0
476.2,608,550,476,672,0
475.6,608,590.8,476,723,0
568.6,608,850.8,608,274,1
608.2,375,308.4,608,723,0
502,375,450,416,127,0
427,375,550,416,252,0
416.2,375,850.8,416,627,1
415.6,322,26,416,723,0
611.2,322,450,611,480,0
610.6,322,550,611,605,0
610.6,322,644.4,611,723,1
455.8,322,850.8,316,207,1
316,448,362,316,723,0
382,448,450,416,60,0
409,448,550,416,185,0
409,448,850.8,416,560,1
416.2,559,79.6,416,723,0
610,559,450,610,413,0
610.6,559,550,610,538,0
610,559,698,610,723,1
598.6,559,850.8,453,140,1
453.4,368,415.6,453,723,0
479.2,368,450,596,-7,0
554.2,368,550,596,118,0
596.2,368,850.8,596,493,1
595.6,465,133.2,596,723,0
358,465,450,340,346,0
340.6,465,550,340,471,0
340.6,465,751.6,340,723,1
358.6,465,850.8,359,73,1
342.4,379,450,359,699,0
341.8,379,473.2,359,728,0
341.8,379,550,609,46,0
341.8,379,850.8,609,421,1
598.6,289,292.4,609,850,0
480.4,289,450,392,147,0
405.4,289,550,392,272,0
392.2,289,850.8,392,647,1
391.6,405,10,392,723,0
590.8,405,450,591,500,0
591.4,405,550,591,625,0
591.4,405,628.4,591,723,1
441.4,405,850.8,310,227,1
310,382,346,310,723,0
232,382,450,195,80,0
195.4,382,550,195,205,0
195.4,382,850.8,195,580,1
195.4,187,63.6,195,723,0
434.8,187,450,435,433,0
435.4,187,550,435,558,0
434.8,187,682,435,723,1
433,187,850.8,433,160,1
433,252,399.6,433,723,0
440.8,252,450,441,13,0
441.4,252,550,441,138,0
441.4,252,850.8,441,513,1
440.8,601,117.2,441,723,0
203.2,601,450,203,366,0
202.6,601,550,203,491,0
202.6,601,735.6,203,723,1
199,601,850.8,199,93,1
199.6,469,450,199,719,0
199.6,469,453.2,199,723,0
272.2,469,550,397,71,0
397,469,850.8,397,446,1
397,532,170.8,397,723,0
434.8,532,450,435,299,0
435.4,532,550,435,424,0
434.8,532,789.2,435,723,1
388.6,532,850.8,225,26,1
224.8,373,450,225,652,0
225.4,373,506.8,225,723,0
253,373,550,253,4,0
253,373,850.8,253,379,1
253.6,286,224.4,253,723,0
422.8,286,450,449,232,0
448.6,286,550,449,357,0
448.6,286,842.8,449,723,1
454.6,286,850.8,545,-41,1
545.2,479,450,545,585,0
544.6,479,550,545,710,0
545.2,479,560.4,545,723,0
511,479,850.8,445,312,1
445,545,278,445,723,0
428.8,545,450,429,165,0
429.4,545,550,429,290,0
429.4,545,850.8,429,665,1
428.8,625,-4.4,429,723,0
407.2,625,450,407,518,0
406.6,625,550,407,643,0
406.6,625,614,407,723,1
229,625,850.8,229,245,1
229.6,538,331.6,229,723,0
318.4,538,450,540,98,0
393.4,538,550,540,223,0
506.2,538,850.8,540,598,1
539.8,313,49.2,540,723,0
239.2,313,450,197,451,0
196.6,313,550,197,576,0
197.2,313,667.6,197,723,1
231.4,313,850.8,231,178,1
231.4,582,385.2,231,723,0
199.6,582,450,199,31,0
199,582,550,199,156,0
199,582,850.8,199,531,1
199.6,470,102.8,199,723,0
176.8,470,450,177,384,0
177.4,470,550,177,509,0
177.4,470,721.2,177,723,1
231.4,470,850.8,231,111,1
230.8,540,438.8,231,723,0
239.2,540,450,403,-36,0
314.2,540,550,403,89,0
403,540,850.8,403,464,1
403,287,156.4,403,723,0
505.6,287,450,506,317,0
506.2,287,550,506,442,0
505.6,287,774.8,506,723,1
496.6,287,850.8,497,44,1
497.2,458,450,497,670,0
496.6,458,492.4,497,723,0
488.2,458,550,307,22,0
488.2,458,850.8,307,397,1
307.6,357,210,307,723,0
487.6,357,450,559,250,0
559,357,550,559,375,0
559,357,828.4,559,723,1
542.2,357,850.8,175,-23,1
175.6,475,450,175,603,0
175.6,475,546,175,723,0
178.6,475,550,314,-45,0
314.2,475,850.8,314,330,1
314.2,540,263.6,314,723,0
392.8,540,450,393,183,0
393.4,540,550,393,308,0
393.4,540,850.8,393,683,1
392.8,420,-18.8,393,723,0
193.6,420,450,194,536,0
194.2,420,550,194,661,0
194.2,420,599.6,194,723,0
241,420,850.8,241,263,1
241.6,220,317.2,241,723,0
341.2,220,450,367,116,0
367,220,550,367,241,0
367,220,850.8,367,616,1
367,234,34.8,367,723,0
610,234,450,610,469,0
610.6,234,550,610,594,0
610,234,653.2,610,723,1
461.8,234,850.8,397,196,1
397,551,370.8,397,723,0
456.4,551,450,553,49,0
524.2,551,550,553,174,0
478,190,450,478,575,0
478.6,190,550,478,700,0
478,190,568.4,478,723,0
266.2,190,850.8,240,302,1
239.8,294,286,240,723,0
362.8,294,450,461,155,0
437.8,294,550,461,280,0
460.6,294,850.8,461,655,1
461.2,323,3.6,461,723,0
587.2,323,450,587,508,0
586.6,323,550,587,633,0
586.6,323,622,587,723,1
415,323,850.8,311,235,1
311.2,325,339.6,311,723,0
374.8,325,450,365,88,0
375.4,325,550,365,213,0
375.4,325,850.8,365,588,1
364.6,514,57.2,365,723,0
433.6,514,450,434,441,0
434.2,514,550,434,566,0
433.6,514,675.6,434,723,1
302.2,514,850.8,217,168,1
217,415,393.2,217,723,0
259.6,415,450,404,21,0
334.6,415,550,404,146,0
364.6,415,850.8,404,521,1
403.6,468,110.8,404,723,0
214,468,450,214,374,0
214.6,468,550,214,499,0
214.6,468,729.2,214,723,1
305.8,468,850.8,450,101,1
450.4,516,446.8,450,723,0
448,516,450,185,-46,0
373,516,550,185,79,0
184.6,516,850.8,185,454,1
184.6,560,164.4,185,723,0
398.8,560,450,412,307,0
412.6,560,550,412,432,0
412,560,782.8,412,723,1
463,560,850.8,579,34,1
616,566,450,579,660,0
616.6,566,550,579,785,0
616,566,602,579,850,1
616.6,566,850.8,475,260,1
475,536,319.6,475,723,0
377.2,536,450,214,113,0
302.2,536,550,214,238,0
214.6,536,850.8,214,613,1
214,397,37.2,214,723,0
445.6,397,450,431,466,0
446.2,397,550,431,591,0
446.2,397,658.8,431,727,1
446.2,397,850.8,313,189,1
313.6,276,376.4,313,723,0
325.6,276,450,270,42,0
325,276,550,270,167,0
325,276,850.8,270,542,1
269.8,364,94,270,723,0
305.2,364,450,305,395,0
304.6,364,550,305,520,0
305.2,364,712.4,305,723,1
314.2,364,850.8,314,122,1
314.2,544,430,314,723,0
329.2,544,450,578,-25,0
404.2,544,550,578,100,0
495.4,544,850.8,578,475,1
577.6,206,147.6,578,723,0
497.2,206,450,497,328,0
496.6,206,550,497,453,0
496.6,206,766,497,723,1
542.2,206,850.8,542,55,1
541.6,215,450,542,681,0
541.6,215,483.6,542,723,0
491.8,215,550,489,33,0
489.4,215,850.8,489,408,1
489.4,596,201.2,489,723,0
302.8,596,450,258,261,0
257.8,596,550,258,386,0
258.4,596,819.6,258,723,1
281.8,596,850.8,414,-12,1
414.4,205,450,414,614,0
413.8,205,537.2,414,723,0
